ENCERRAMENTO;UF;MUNICIPIO;QTE;ATIVIDADE
17/09/2021;PI;PARNAIBA;3;REMANEJAMENTO - BL E VOIP
17/09/2021;PI;PARNAIBA;1;REMANEJAMENTO - VOIP
17/09/2021;PR;CURITIBA;6;REMANEJAMENTO - BL E VOIP
17/09/2021;PR;CURITIBA;1;REMANEJAMENTO - IPTV
17/09/2021;RJ;BARRA DO PIRAI;1;REMANEJAMENTO - BL E VOIP
17/09/2021;RJ;DUQUE DE CAXIAS;2;REMANEJAMENTO - BL
17/09/2021;RJ;VOLTA REDONDA;4;REMANEJAMENTO - BL E VOIP
17/09/2021;RN;NATAL;1;REMANEJAMENTO - VOIP
17/09/2021;RR;BOA VISTA;3;REMANEJAMENTO - BL E VOIP
17/09/2021;RS;PASSO FUNDO;1;REMANEJAMENTO - BL
17/11/2021;AC;RIO BRANCO;1;REMANEJAMENTO - BL
17/11/2021;BA;PAULO AFONSO;2;REMANEJAMENTO - BL E VOIP
17/11/2021;DF;BRASILIA;1;REMANEJAMENTO - BL E VOIP E IPTV
17/11/2021;MG;BETIM;2;REMANEJAMENTO - BL
17/11/2021;MG;CONTAGEM;2;REMANEJAMENTO - BL E VOIP
17/11/2021;MS;CAMPO GRANDE;4;REMANEJAMENTO - BL E VOIP
17/11/2021;MT;JUINA;1;REMANEJAMENTO - BL
17/11/2021;PA;BELEM;2;REMANEJAMENTO - VOIP
17/11/2021;PI;PARNAIBA;2;REMANEJAMENTO - BL E VOIP
17/11/2021;PR;PAICANDU;1;REMANEJAMENTO - BL E VOIP E IPTV
17/11/2021;PR;PONTA GROSSA;5;REMANEJAMENTO - BL E VOIP
17/11/2021;RJ;BELFORD ROXO;1;REMANEJAMENTO - BL
17/11/2021;RJ;CABO FRIO;1;REMANEJAMENTO - VOIP
17/11/2021;RJ;NILOPOLIS;2;REMANEJAMENTO - BL E VOIP
17/11/2021;RJ;NITEROI;2;REMANEJAMENTO - BL E VOIP
17/11/2021;RS;CAXIAS DO SUL;6;REMANEJAMENTO - BL E VOIP
17/11/2021;RS;NOVO HAMBURGO;1;REMANEJAMENTO - BL
17/11/2021;RS;PORTO ALEGRE;2;REMANEJAMENTO - BL E VOIP
17/11/2021;RS;PORTO ALEGRE;1;REMANEJAMENTO - VOIP
17/12/2021;CE;FORTALEZA;2;REMANEJAMENTO - BL
17/12/2021;MA;SAO LUIS;7;REMANEJAMENTO - BL E VOIP
17/12/2021;MG;BETIM;1;REMANEJAMENTO - BL
17/12/2021;MG;CONTAGEM;1;REMANEJAMENTO - BL E VOIP
17/12/2021;MG;SAO LOURENCO;1;REMANEJAMENTO - BL E VOIP
17/12/2021;MS;DOURADOS;3;REMANEJAMENTO - BL E VOIP
17/12/2021;MT;CUIABA;2;REMANEJAMENTO - BL E VOIP
17/12/2021;PA;BELEM;4;REMANEJAMENTO - BL E VOIP
17/12/2021;PI;TERESINA;2;REMANEJAMENTO - BL
17/12/2021;RJ;BARRA MANSA;2;REMANEJAMENTO - BL
17/12/2021;RJ;NITEROI;2;REMANEJAMENTO - BL E VOIP
17/12/2021;RJ;SAO GONCALO;2;REMANEJAMENTO - BL E VOIP
17/12/2021;RS;CAXIAS DO SUL;1;REMANEJAMENTO - BL E VOIP
17/12/2021;RS;NOVO HAMBURGO;2;REMANEJAMENTO - BL E VOIP
17/12/2021;RS;PORTO ALEGRE;1;REMANEJAMENTO - BL E VOIP
17/12/2021;RS;SANTO ANGELO;1;REMANEJAMENTO - BL E VOIP
17/12/2021;RS;SAO LEOPOLDO;2;REMANEJAMENTO - BL E VOIP
17/12/2021;RS;VIAMAO;2;REMANEJAMENTO - BL E VOIP
17/12/2021;SC;BLUMENAU;1;REMANEJAMENTO - BL
17/12/2021;TO;PALMAS;2;REMANEJAMENTO - BL E VOIP
18/01/2021;AL;MACEIO;1;REMANEJAMENTO - BL E VOIP
18/01/2021;CE;FORTALEZA;4;REMANEJAMENTO - BL
18/01/2021;ES;SERRA;1;REMANEJAMENTO - BL E VOIP
18/01/2021;GO;ANAPOLIS;1;REMANEJAMENTO - BL
18/01/2021;MG;CONTAGEM;2;REMANEJAMENTO - BL E VOIP
18/01/2021;MS;CAMPO GRANDE;2;REMANEJAMENTO - BL E VOIP
18/01/2021;MT;CUIABA;2;REMANEJAMENTO - BL E VOIP
18/01/2021;MT;RONDONOPOLIS;1;REMANEJAMENTO - BL E VOIP
18/01/2021;MT;SINOP;1;REMANEJAMENTO - BL
18/01/2021;PA;BELEM;6;REMANEJAMENTO - BL E VOIP
18/01/2021;RJ;ANGRA DOS REIS;3;REMANEJAMENTO - BL E VOIP
18/01/2021;RJ;ARMACAO DOS BUZIOS;1;REMANEJAMENTO - BL
18/01/2021;RJ;BARRA MANSA;1;REMANEJAMENTO - BL
18/01/2021;RJ;ITAGUAI;3;REMANEJAMENTO - BL E VOIP
18/01/2021;RJ;ITAGUAI;1;REMANEJAMENTO - VOIP
18/01/2021;RJ;QUEIMADOS;1;REMANEJAMENTO - BL
18/01/2021;RS;NOVO HAMBURGO;5;REMANEJAMENTO - BL E VOIP
18/01/2021;RS;PORTO ALEGRE;6;REMANEJAMENTO - BL E VOIP
18/01/2021;RS;VIAMAO;4;REMANEJAMENTO - BL E VOIP
18/01/2021;RS;VIAMAO;1;REMANEJAMENTO - VOIP
18/01/2022;AM;MANAUS;1;REMANEJAMENTO - BL E VOIP
18/01/2022;BA;TEIXEIRA DE FREITAS;1;REMANEJAMENTO - BL E VOIP
18/01/2022;BA;VITORIA DA CONQUISTA;2;REMANEJAMENTO - BL E VOIP
18/01/2022;MG;JUIZ DE FORA;1;REMANEJAMENTO - BL E VOIP
18/01/2022;MG;MONTES CLAROS;3;REMANEJAMENTO - BL E VOIP
18/01/2022;MG;POUSO ALEGRE;1;REMANEJAMENTO - BL
18/01/2022;MG;SETE LAGOAS;3;REMANEJAMENTO - BL E VOIP
18/01/2022;PE;CARUARU;1;REMANEJAMENTO - BL
18/01/2022;PR;ARAUCARIA;1;REMANEJAMENTO - BL E VOIP
18/01/2022;PR;CURITIBA;4;REMANEJAMENTO - BL
18/01/2022;PR;MARINGA;1;REMANEJAMENTO - IPTV
18/01/2022;PR;MARINGA;3;REMANEJAMENTO - VOIP
18/01/2022;PR;PINHAIS;1;REMANEJAMENTO - BL E VOIP
18/01/2022;PR;SAO JOSE DOS PINHAIS;3;REMANEJAMENTO - BL
18/01/2022;RJ;CAMPOS DOS GOYTACAZES;1;REMANEJAMENTO - BL E VOIP
18/01/2022;RJ;MESQUITA;2;REMANEJAMENTO - BL E VOIP
18/01/2022;RS;ALVORADA;1;REMANEJAMENTO - BL E VOIP
18/01/2022;RS;CARAZINHO;1;REMANEJAMENTO - BL
18/01/2022;RS;SAO LEOPOLDO;3;REMANEJAMENTO - BL
18/02/2021;AC;RIO BRANCO;1;REMANEJAMENTO - VOIP E IPTV
18/02/2021;AL;MACEIO;1;REMANEJAMENTO - BL E VOIP
18/02/2021;DF;BRASILIA;2;REMANEJAMENTO - BL E VOIP E IPTV
18/02/2021;GO;ANAPOLIS;1;REMANEJAMENTO - BL
26/11/2021;RJ;BARRA MANSA;1;REMANEJAMENTO - BL E VOIP
26/11/2021;RJ;ITAGUAI;1;REMANEJAMENTO - BL
26/11/2021;RJ;RIO DE JANEIRO;21;REMANEJAMENTO - BL E VOIP
26/11/2021;RJ;SAO JOAO DE MERITI;2;REMANEJAMENTO - BL
26/11/2021;RN;NATAL;2;REMANEJAMENTO - BL E VOIP
26/11/2021;RS;CANOAS;2;REMANEJAMENTO - BL
26/11/2021;SC;CRICIUMA;2;REMANEJAMENTO - BL E VOIP
26/11/2021;SC;RIO DO SUL;1;REMANEJAMENTO - BL
26/11/2021;SE;ARACAJU;1;REMANEJAMENTO - BL E VOIP
27/01/2021;ES;SERRA;1;REMANEJAMENTO - BL
27/01/2021;MA;SAO LUIS;9;REMANEJAMENTO - BL E VOIP
27/01/2021;MG;BELO HORIZONTE;3;REMANEJAMENTO - BL
27/01/2021;MG;JUIZ DE FORA;2;REMANEJAMENTO - BL E VOIP
27/01/2021;MG;VESPASIANO;1;REMANEJAMENTO - BL E VOIP
27/01/2021;MS;CAMPO GRANDE;2;REMANEJAMENTO - BL E VOIP
27/01/2021;PI;TERESINA;3;REMANEJAMENTO - BL E VOIP
27/01/2021;PR;COLOMBO;2;REMANEJAMENTO - BL
27/01/2021;PR;SAO JOSE DOS PINHAIS;8;REMANEJAMENTO - BL E VOIP
27/01/2021;RJ;BELFORD ROXO;4;REMANEJAMENTO - BL E VOIP
27/01/2021;RJ;CABO FRIO;3;REMANEJAMENTO - BL E VOIP
27/01/2021;RJ;DUQUE DE CAXIAS;4;REMANEJAMENTO - BL
27/01/2021;RJ;NILOPOLIS;1;REMANEJAMENTO - BL
27/01/2021;RJ;RIO DE JANEIRO;1;REMANEJAMENTO - IPTV
27/01/2021;RO;JI-PARANA;1;REMANEJAMENTO - BL E VOIP
27/01/2021;RS;CAXIAS DO SUL;1;REMANEJAMENTO - BL
27/01/2021;RS;SANTA MARIA;2;REMANEJAMENTO - BL
27/01/2021;TO;PALMAS;3;REMANEJAMENTO - BL E VOIP
27/01/2022;BA;FEIRA DE SANTANA;2;REMANEJAMENTO - BL E VOIP
27/01/2022;BA;SALVADOR;7;REMANEJAMENTO - BL
27/01/2022;ES;VILA VELHA;1;REMANEJAMENTO - BL
27/01/2022;MA;SAO LUIS;2;REMANEJAMENTO - BL
27/01/2022;MG;JUIZ DE FORA;1;REMANEJAMENTO - BL
27/01/2022;MS;CAMPO GRANDE;2;REMANEJAMENTO - BL
27/01/2022;PA;BELEM;6;REMANEJAMENTO - BL E VOIP
27/01/2022;PR;CASCAVEL;2;REMANEJAMENTO - BL E VOIP
27/01/2022;PR;FOZ DO IGUACU;3;REMANEJAMENTO - BL E VOIP
27/01/2022;PR;SAO JOSE DOS PINHAIS;1;REMANEJAMENTO - BL
27/01/2022;RJ;CABO FRIO;2;REMANEJAMENTO - BL
27/01/2022;RJ;ITAGUAI;2;REMANEJAMENTO - BL E VOIP
27/01/2022;RJ;MESQUITA;1;REMANEJAMENTO - BL E VOIP
27/01/2022;RJ;SAO JOAO DE MERITI;3;REMANEJAMENTO - BL E VOIP
27/01/2022;RJ;SAO PEDRO DA ALDEIA;1;REMANEJAMENTO - BL
27/01/2022;RJ;VOLTA REDONDA;1;REMANEJAMENTO - BL E VOIP
27/01/2022;RS;CANOAS;4;REMANEJAMENTO - BL E VOIP
27/01/2022;RS;PELOTAS;1;REMANEJAMENTO - BL E VOIP
27/02/2021;AC;RIO BRANCO;4;REMANEJAMENTO - BL E VOIP
27/02/2021;BA;BARREIRAS;3;REMANEJAMENTO - BL E VOIP
27/02/2021;CE;FORTALEZA;1;REMANEJAMENTO - VOIP
27/02/2021;MG;CATAGUASES;1;REMANEJAMENTO - BL
27/02/2021;MG;JUIZ DE FORA;2;REMANEJAMENTO - BL
27/02/2021;PR;PONTA GROSSA;2;REMANEJAMENTO - BL
27/02/2021;RJ;ARMACAO DOS BUZIOS;1;REMANEJAMENTO - BL
27/02/2021;RJ;CABO FRIO;1;REMANEJAMENTO - VOIP
27/02/2021;RJ;DUQUE DE CAXIAS;1;REMANEJAMENTO - BL E VOIP
27/02/2021;RS;SAO LEOPOLDO;1;REMANEJAMENTO - BL
27/02/2021;RS;VIAMAO;2;REMANEJAMENTO - BL
27/03/2021;BA;FEIRA DE SANTANA;1;REMANEJAMENTO - BL E VOIP
27/03/2021;BA;ITABUNA;1;REMANEJAMENTO - BL
27/03/2021;BA;SALVADOR;4;REMANEJAMENTO - BL
27/03/2021;BA;TEIXEIRA DE FREITAS;1;REMANEJAMENTO - BL E VOIP
27/03/2021;GO;RIO VERDE;2;REMANEJAMENTO - BL E VOIP
27/03/2021;MA;SAO LUIS;2;REMANEJAMENTO - BL
27/03/2021;MG;BELO HORIZONTE;5;REMANEJAMENTO - BL E VOIP
27/03/2021;MG;DIVINOPOLIS;5;REMANEJAMENTO - BL E VOIP
27/03/2021;MG;UBA;1;REMANEJAMENTO - BL E VOIP
27/03/2021;MG;VESPASIANO;1;REMANEJAMENTO - BL
27/03/2021;PR;COLOMBO;1;REMANEJAMENTO - BL E VOIP
27/03/2021;PR;PINHAIS;1;REMANEJAMENTO - BL
27/03/2021;RJ;RIO DE JANEIRO;1;REMANEJAMENTO - VOIP E IPTV
27/03/2021;RO;JI-PARANA;1;REMANEJAMENTO - BL
27/03/2021;RR;BOA VISTA;1;REMANEJAMENTO - BL
27/03/2021;RS;CANOAS;4;REMANEJAMENTO - BL E VOIP
27/03/2021;RS;PELOTAS;1;REMANEJAMENTO - BL E VOIP
27/03/2021;SC;JOINVILLE;1;REMANEJAMENTO - BL
27/04/2021;BA;SALVADOR;1;REMANEJAMENTO - BL E VOIP E IPTV
27/04/2021;CE;FORTALEZA;8;REMANEJAMENTO - BL
27/04/2021;DF;BRASILIA;2;REMANEJAMENTO - BL
27/04/2021;ES;VITORIA;1;REMANEJAMENTO - BL E VOIP
27/04/2021;MG;DIVINOPOLIS;1;REMANEJAMENTO - BL E VOIP
27/04/2021;MG;JUIZ DE FORA;1;REMANEJAMENTO - BL E VOIP E IPTV
27/04/2021;MG;SETE LAGOAS;1;REMANEJAMENTO - VOIP
27/04/2021;MG;UBA;4;REMANEJAMENTO - BL E VOIP
27/04/2021;MG;VESPASIANO;1;REMANEJAMENTO - BL E VOIP
27/04/2021;PA;ANANINDEUA;1;REMANEJAMENTO - BL
27/04/2021;PB;JOAO PESSOA;1;REMANEJAMENTO - BL E VOIP
27/04/2021;PE;OLINDA;1;REMANEJAMENTO - BL
27/04/2021;PE;RECIFE;4;REMANEJAMENTO - BL E VOIP
27/04/2021;PI;TERESINA;2;REMANEJAMENTO - BL E VOIP E IPTV
27/04/2021;RJ;BELFORD ROXO;1;REMANEJAMENTO - BL E VOIP E IPTV
27/04/2021;RJ;DUQUE DE CAXIAS;2;REMANEJAMENTO - BL
27/04/2021;RJ;NOVA IGUACU;5;REMANEJAMENTO - BL E VOIP
27/04/2021;RJ;RIO DE JANEIRO;2;REMANEJAMENTO - IPTV
27/04/2021;RR;BOA VISTA;2;REMANEJAMENTO - BL E VOIP
27/04/2021;RS;ALVORADA;3;REMANEJAMENTO - BL E VOIP
27/04/2021;RS;NOVO HAMBURGO;1;REMANEJAMENTO - BL
27/04/2021;RS;PASSO FUNDO;1;REMANEJAMENTO - BL
27/04/2021;RS;VIAMAO;1;REMANEJAMENTO - BL E VOIP E IPTV
27/05/2021;BA;FEIRA DE SANTANA;3;REMANEJAMENTO - BL E VOIP
27/05/2021;BA;SALVADOR;2;REMANEJAMENTO - BL
27/05/2021;ES;CARIACICA;1;REMANEJAMENTO - VOIP
27/05/2021;MS;CAMPO GRANDE;2;REMANEJAMENTO - BL
27/05/2021;PA;BELEM;6;REMANEJAMENTO - BL E VOIP
27/05/2021;PE;OLINDA;2;REMANEJAMENTO - BL E VOIP
27/05/2021;PR;ALMIRANTE TAMANDARE;1;REMANEJAMENTO - BL
27/05/2021;PR;CASCAVEL;3;REMANEJAMENTO - BL E VOIP
27/05/2021;PR;CURITIBA;2;REMANEJAMENTO - BL E VOIP E IPTV
27/05/2021;PR;FOZ DO IGUACU;2;REMANEJAMENTO - BL E VOIP
27/05/2021;RJ;BELFORD ROXO;2;REMANEJAMENTO - BL
27/05/2021;RJ;CABO FRIO;3;REMANEJAMENTO - BL
27/05/2021;RJ;NITEROI;1;REMANEJAMENTO - IPTV
27/05/2021;RJ;RIO DE JANEIRO;2;REMANEJAMENTO - VOIP
27/05/2021;RO;JI-PARANA;1;REMANEJAMENTO - BL
27/05/2021;RS;CANOAS;5;REMANEJAMENTO - BL E VOIP
27/05/2021;TO;PALMAS;1;REMANEJAMENTO - BL
27/06/2021;DF;BRASILIA;2;REMANEJAMENTO - BL E VOIP
27/06/2021;MG;POCOS DE CALDAS;1;REMANEJAMENTO - BL
27/07/2021;AL;MACEIO;1;REMANEJAMENTO - BL E VOIP
27/07/2021;AP;MACAPA;3;REMANEJAMENTO - BL E VOIP
27/07/2021;BA;BARREIRAS;1;REMANEJAMENTO - VOIP
27/07/2021;BA;EUNAPOLIS;1;REMANEJAMENTO - BL E VOIP
27/07/2021;ES;CARIACICA;1;REMANEJAMENTO - BL E VOIP
27/07/2021;GO;GOIANIA;1;REMANEJAMENTO - BL E VOIP
27/07/2021;GO;RIO VERDE;2;REMANEJAMENTO - BL E VOIP
27/07/2021;MG;CONTAGEM;1;REMANEJAMENTO - BL E VOIP
27/07/2021;MT;CUIABA;3;REMANEJAMENTO - BL E VOIP
27/07/2021;PR;SAO JOSE DOS PINHAIS;1;REMANEJAMENTO - IPTV
27/07/2021;RJ;BARRA MANSA;1;REMANEJAMENTO - BL E VOIP
27/07/2021;RJ;PETROPOLIS;1;REMANEJAMENTO - BL
27/07/2021;RJ;SAO GONCALO;1;REMANEJAMENTO - BL E VOIP
27/07/2021;RJ;SAO JOAO DE MERITI;2;REMANEJAMENTO - BL
27/07/2021;RJ;VOLTA REDONDA;3;REMANEJAMENTO - BL
27/07/2021;RS;CANOAS;1;REMANEJAMENTO - BL
27/07/2021;RS;PORTO ALEGRE;2;REMANEJAMENTO - BL
27/07/2021;RS;VIAMAO;1;REMANEJAMENTO - BL E VOIP
27/07/2021;SC;BLUMENAU;1;REMANEJAMENTO - BL E VOIP
27/07/2021;SC;RIO DO SUL;1;REMANEJAMENTO - BL
27/08/2021;BA;SALVADOR;1;REMANEJAMENTO - BL
27/08/2021;BA;TEIXEIRA DE FREITAS;1;REMANEJAMENTO - BL E VOIP
27/08/2021;CE;JUAZEIRO DO NORTE;1;REMANEJAMENTO - BL
27/08/2021;GO;RIO VERDE;1;REMANEJAMENTO - BL E VOIP
27/08/2021;MA;SAO LUIS;2;REMANEJAMENTO - BL
27/08/2021;MG;BELO HORIZONTE;7;REMANEJAMENTO - BL E VOIP
27/08/2021;MG;CONTAGEM;1;REMANEJAMENTO - VOIP
27/08/2021;MG;DIVINOPOLIS;5;REMANEJAMENTO - BL E VOIP
27/08/2021;MG;GOVERNADOR VALADARES;1;REMANEJAMENTO - BL E VOIP
27/08/2021;MG;UBA;3;REMANEJAMENTO - BL E VOIP
27/08/2021;PE;PETROLINA;1;REMANEJAMENTO - BL E VOIP
27/08/2021;PR;COLOMBO;10;REMANEJAMENTO - BL E VOIP
27/08/2021;RJ;ITAGUAI;3;REMANEJAMENTO - BL E VOIP
27/08/2021;RJ;PETROPOLIS;1;REMANEJAMENTO - BL E VOIP E IPTV
27/08/2021;RJ;VOLTA REDONDA;4;REMANEJAMENTO - BL E VOIP
27/08/2021;RR;BOA VISTA;2;REMANEJAMENTO - BL
27/08/2021;RS;CANOAS;3;REMANEJAMENTO - BL E VOIP
27/08/2021;RS;PASSO FUNDO;1;REMANEJAMENTO - BL
27/08/2021;RS;VIAMAO;1;REMANEJAMENTO - VOIP
27/08/2021;SC;FLORIANOPOLIS;1;REMANEJAMENTO - BL
27/08/2021;SC;JOINVILLE;2;REMANEJAMENTO - BL
27/09/2021;GO;GOIANIA;4;REMANEJAMENTO - BL E VOIP
27/09/2021;MA;SANTA INES;1;REMANEJAMENTO - BL E VOIP
27/09/2021;MG;CATAGUASES;1;REMANEJAMENTO - VOIP
27/09/2021;MG;PATROCINIO;1;REMANEJAMENTO - BL E VOIP
27/09/2021;MG;SETE LAGOAS;1;REMANEJAMENTO - BL E VOIP
27/09/2021;MT;CUIABA;1;REMANEJAMENTO - BL E VOIP
27/09/2021;PR;CASCAVEL;1;REMANEJAMENTO - BL E VOIP
27/09/2021;PR;CURITIBA;1;REMANEJAMENTO - VOIP
27/09/2021;RJ;ARMACAO DOS BUZIOS;1;REMANEJAMENTO - VOIP
27/09/2021;RJ;PETROPOLIS;2;REMANEJAMENTO - BL
27/09/2021;RJ;RIO DE JANEIRO;9;REMANEJAMENTO - BL
27/09/2021;RS;ALVORADA;3;REMANEJAMENTO - BL
27/09/2021;RS;PELOTAS;3;REMANEJAMENTO - BL E VOIP
27/09/2021;SC;ITAJAI;1;REMANEJAMENTO - BL E VOIP
27/09/2021;SC;JOINVILLE;2;REMANEJAMENTO - BL
27/10/2021;AM;MANAUS;5;REMANEJAMENTO - BL E VOIP
27/10/2021;BA;LAURO DE FREITAS;1;REMANEJAMENTO - BL E VOIP
27/10/2021;BA;PAULO AFONSO;1;REMANEJAMENTO - BL
27/10/2021;CE;FORTALEZA;6;REMANEJAMENTO - BL
27/10/2021;DF;BRASILIA;1;REMANEJAMENTO - BL E VOIP E IPTV
27/10/2021;ES;CACHOEIRO DE ITAPEMIRIM;4;REMANEJAMENTO - BL E VOIP
27/10/2021;ES;CARIACICA;1;REMANEJAMENTO - BL
27/10/2021;ES;VITORIA;2;REMANEJAMENTO - BL E VOIP
27/10/2021;MG;BELO HORIZONTE;4;REMANEJAMENTO - VOIP
27/10/2021;MG;DIVINOPOLIS;7;REMANEJAMENTO - BL E VOIP
27/10/2021;MG;MONTES CLAROS;2;REMANEJAMENTO - BL E VOIP
27/10/2021;MG;SETE LAGOAS;1;REMANEJAMENTO - VOIP
27/10/2021;PR;COLOMBO;1;REMANEJAMENTO - VOIP
27/10/2021;RJ;ANGRA DOS REIS;2;REMANEJAMENTO - BL E VOIP
27/10/2021;RJ;CABO FRIO;1;REMANEJAMENTO - BL E VOIP E IPTV
27/10/2021;RJ;PETROPOLIS;2;REMANEJAMENTO - BL E VOIP
27/10/2021;RJ;RIO DE JANEIRO;16;REMANEJAMENTO - BL E VOIP
27/10/2021;RJ;SAO GONCALO;2;REMANEJAMENTO - BL
27/10/2021;RR;BOA VISTA;4;REMANEJAMENTO - BL E VOIP
27/10/2021;RS;ALVORADA;1;REMANEJAMENTO - BL E VOIP
27/10/2021;RS;NOVO HAMBURGO;1;REMANEJAMENTO - BL
27/10/2021;RS;PORTO ALEGRE;5;REMANEJAMENTO - BL E VOIP
18/02/2021;MG;CONTAGEM;1;REMANEJAMENTO - BL E VOIP
18/02/2021;MS;CAMPO GRANDE;9;REMANEJAMENTO - BL E VOIP
18/02/2021;PR;PONTA GROSSA;1;REMANEJAMENTO - BL E VOIP
18/02/2021;RJ;ANGRA DOS REIS;1;REMANEJAMENTO - BL E VOIP
18/02/2021;RJ;BELFORD ROXO;1;REMANEJAMENTO - BL
18/02/2021;RJ;CABO FRIO;3;REMANEJAMENTO - BL E VOIP
18/02/2021;RJ;CABO FRIO;1;REMANEJAMENTO - IPTV
18/02/2021;RJ;ITAGUAI;1;REMANEJAMENTO - VOIP
18/02/2021;RJ;NILOPOLIS;1;REMANEJAMENTO - BL E VOIP
18/02/2021;RJ;PETROPOLIS;1;REMANEJAMENTO - BL E VOIP E IPTV
18/02/2021;RO;PORTO VELHO;1;REMANEJAMENTO - BL E VOIP
18/02/2021;RS;CAXIAS DO SUL;2;REMANEJAMENTO - BL E VOIP
18/02/2021;RS;PELOTAS;2;REMANEJAMENTO - BL E VOIP
18/02/2021;RS;PORTO ALEGRE;3;REMANEJAMENTO - BL E VOIP
18/02/2021;RS;SANTO ANGELO;1;REMANEJAMENTO - BL E VOIP
18/02/2021;RS;SAO LEOPOLDO;1;REMANEJAMENTO - BL E VOIP
18/02/2021;SC;BLUMENAU;2;REMANEJAMENTO - BL
18/02/2021;SC;FLORIANOPOLIS;1;REMANEJAMENTO - BL E VOIP
18/03/2021;AL;MACEIO;1;REMANEJAMENTO - BL E VOIP
18/03/2021;BA;SALVADOR;1;REMANEJAMENTO - BL
18/03/2021;ES;SERRA;2;REMANEJAMENTO - BL E VOIP
18/03/2021;MG;CATAGUASES;1;REMANEJAMENTO - BL E VOIP
18/03/2021;MT;RONDONOPOLIS;1;REMANEJAMENTO - BL
18/03/2021;PI;TERESINA;1;REMANEJAMENTO - BL
18/03/2021;PR;CASCAVEL;4;REMANEJAMENTO - BL E VOIP
18/03/2021;RJ;CABO FRIO;5;REMANEJAMENTO - BL E VOIP
18/03/2021;RJ;CABO FRIO;1;REMANEJAMENTO - VOIP
18/03/2021;RJ;CAMPOS DOS GOYTACAZES;1;REMANEJAMENTO - BL
18/03/2021;RJ;NILOPOLIS;3;REMANEJAMENTO - BL E VOIP
18/03/2021;RJ;NILOPOLIS;1;REMANEJAMENTO - VOIP
18/03/2021;RJ;SAO JOAO DE MERITI;2;REMANEJAMENTO - BL E VOIP E IPTV
18/03/2021;RO;JI-PARANA;1;REMANEJAMENTO - BL
18/03/2021;RO;PORTO VELHO;12;REMANEJAMENTO - BL E VOIP
18/03/2021;RS;PELOTAS;1;REMANEJAMENTO - BL E VOIP
18/03/2021;RS;VIAMAO;1;REMANEJAMENTO - BL E VOIP E IPTV
18/03/2021;SC;BLUMENAU;1;REMANEJAMENTO - BL E IPTV
18/05/2021;AM;MANAUS;2;REMANEJAMENTO - BL
18/05/2021;BA;BARREIRAS;1;REMANEJAMENTO - BL E VOIP
18/05/2021;BA;ITABUNA;1;REMANEJAMENTO - BL E VOIP
18/05/2021;BA;SALVADOR;9;REMANEJAMENTO - BL E VOIP
18/05/2021;BA;VITORIA DA CONQUISTA;1;REMANEJAMENTO - BL
18/05/2021;CE;FORTALEZA;10;REMANEJAMENTO - BL E VOIP
18/05/2021;CE;FORTALEZA;1;REMANEJAMENTO - VOIP
18/05/2021;CE;JUAZEIRO DO NORTE;1;REMANEJAMENTO - BL
18/05/2021;DF;BRASILIA;11;REMANEJAMENTO - BL
18/05/2021;ES;VITORIA;4;REMANEJAMENTO - BL E VOIP
18/05/2021;MG;BETIM;1;REMANEJAMENTO - BL E VOIP
18/05/2021;MG;DIVINOPOLIS;2;REMANEJAMENTO - BL
18/05/2021;MG;POUSO ALEGRE;1;REMANEJAMENTO - BL E VOIP
18/05/2021;MG;SETE LAGOAS;1;REMANEJAMENTO - BL
18/05/2021;PA;ANANINDEUA;5;REMANEJAMENTO - BL E VOIP
18/05/2021;PA;MARABA;1;REMANEJAMENTO - BL E VOIP
18/05/2021;PE;RECIFE;2;REMANEJAMENTO - BL E VOIP
18/05/2021;PR;COLOMBO;3;REMANEJAMENTO - BL
18/05/2021;PR;CURITIBA;15;REMANEJAMENTO - BL E VOIP
18/05/2021;RJ;NILOPOLIS;2;REMANEJAMENTO - BL E VOIP E IPTV
18/05/2021;RJ;PETROPOLIS;2;REMANEJAMENTO - BL
18/05/2021;RJ;RIO DE JANEIRO;2;REMANEJAMENTO - BL E VOIP E IPTV
18/05/2021;RS;ALVORADA;1;REMANEJAMENTO - BL
18/05/2021;SC;BLUMENAU;1;REMANEJAMENTO - BL E VOIP
18/05/2021;SC;BRUSQUE;2;REMANEJAMENTO - BL
18/05/2021;SC;ITAJAI;1;REMANEJAMENTO - BL
18/05/2021;SC;JOINVILLE;2;REMANEJAMENTO - BL
18/05/2021;SC;TUBARAO;1;REMANEJAMENTO - BL E VOIP
18/06/2021;AP;MACAPA;2;REMANEJAMENTO - BL
18/06/2021;DF;BRASILIA;16;REMANEJAMENTO - BL E VOIP
18/06/2021;DF;BRASILIA;1;REMANEJAMENTO - IPTV
18/06/2021;DF;BRASILIA;1;REMANEJAMENTO - VOIP
18/06/2021;GO;GOIANIA;3;REMANEJAMENTO - BL
18/06/2021;MA;SAO LUIS;11;REMANEJAMENTO - BL E VOIP
18/06/2021;MG;BETIM;2;REMANEJAMENTO - BL
18/06/2021;MG;DIVINOPOLIS;3;REMANEJAMENTO - BL E VOIP
18/06/2021;MG;POCOS DE CALDAS;1;REMANEJAMENTO - BL E VOIP
18/06/2021;MS;DOURADOS;2;REMANEJAMENTO - BL E VOIP
18/06/2021;PA;BELEM;4;REMANEJAMENTO - BL E VOIP
18/06/2021;PA;BELEM;2;REMANEJAMENTO - VOIP
